Row ID,Order ID,product_id,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales,Quantity
2791,CA-2014-125514,28342,9/21/14,9/22/14,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,25.96,2
2792,CA-2014-125514,5600,9/21/14,9/22/14,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,36.27,3
2793,CA-2014-125514,48523,9/21/14,9/22/14,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,6.48,1
2794,CA-2014-154599,24772,4/12/14,4/17/14,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,1075.088,14
2795,CA-2014-154599,49270,4/12/14,4/17/14,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,438.368,4
2796,CA-2014-154599,16463,4/12/14,4/17/14,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,18.088,7
2797,CA-2014-154599,10141,4/12/14,4/17/14,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,308.499,3
2798,CA-2017-158743,58137,10/20/17,10/27/17,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,13.36,4
2799,CA-2017-158743,22173,10/20/17,10/27/17,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,39.96,2
2800,CA-2017-158743,16912,10/20/17,10/27/17,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,145.85,5
2801,CA-2016-153318,25226,10/25/16,10/28/16,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,783.96,5
2802,US-2015-110163,29287,11/1/15,11/4/15,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,7.88,1
2803,CA-2017-143329,22467,11/3/17,11/8/17,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,41.37,3
2804,CA-2015-159380,56389,5/12/15,5/16/15,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,12.84,3
2805,CA-2015-159380,45147,5/12/15,5/16/15,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,25.68,6
2806,CA-2015-122623,18642,9/7/15,9/11/15,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,47.516,2
2807,CA-2015-148635,11914,7/25/15,7/27/15,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,9.42,2
2808,CA-2015-148635,21166,7/25/15,7/27/15,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,12.96,2
2809,CA-2015-148635,40978,7/25/15,7/27/15,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,704.9,5
2810,CA-2015-148635,42940,7/25/15,7/27/15,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,561.568,2
2811,CA-2015-135685,22483,11/16/15,11/18/15,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,179.82,9
2812,CA-2015-135685,27833,11/16/15,11/18/15,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,185.58,6
2813,CA-2015-135685,19702,11/16/15,11/18/15,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,214.11,3
2814,CA-2015-135685,7809,11/16/15,11/18/15,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,999.96,4
2815,CA-2015-135685,39139,11/16/15,11/18/15,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209,Central,653.55,3
2816,CA-2015-104626,25130,9/1/15,9/8/15,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,114.6,5
2817,CA-2015-104626,20255,9/1/15,9/8/15,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,60.74,1
2818,CA-2015-104626,19708,9/1/15,9/8/15,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,124.36,2
2819,CA-2015-104626,22575,9/1/15,9/8/15,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,1088.76,6
2820,CA-2016-160500,14514,5/5/16,5/8/16,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,6.72,5
2821,CA-2016-160500,55290,5/5/16,5/8/16,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,298.776,3
2822,CA-2017-100202,39698,12/31/16,1/5/17,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804,West,302.376,3
2823,CA-2017-131016,24383,9/18/17,9/20/17,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,8.928,2
2824,CA-2017-131016,5976,9/18/17,9/20/17,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,47.584,2
2825,US-2014-112914,19677,9/25/14,9/30/14,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,33.792,8
2826,US-2014-112914,43269,9/25/14,9/30/14,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,300.5328,2
2827,US-2014-112914,38443,9/25/14,9/30/14,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,2.724,2
2828,US-2014-112914,17172,9/25/14,9/30/14,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,3.264,2
2829,CA-2016-124149,51523,4/23/16,4/26/16,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,108.336,6
2830,CA-2016-124149,45234,4/23/16,4/26/16,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,55.92,5
2831,CA-2016-124149,10217,4/23/16,4/26/16,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130,East,78.304,2
2832,CA-2014-148915,19320,11/1/14,11/5/14,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,443.92,5
2833,CA-2014-148915,45385,11/1/14,11/5/14,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,97206,West,155.976,3
2834,CA-2017-134649,16332,1/26/17,1/31/17,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,15.47,7
2835,CA-2017-134649,14417,1/26/17,1/31/17,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,7.16,2
2836,CA-2017-110842,16484,11/11/17,11/16/17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,10.89,1
2837,CA-2017-110842,2778,11/11/17,11/16/17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,19.44,3
2838,CA-2017-110842,3560,11/11/17,11/16/17,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,121.6,5
2839,CA-2016-147368,17541,6/9/16,6/12/16,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,695.7,2
2840,US-2015-104185,21030,9/3/15,9/8/15,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,10009,East,120.33,1
2841,US-2014-125521,22569,3/14/14,3/19/14,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,23320,South,1139.92,4
2842,US-2017-135062,27423,8/31/17,9/4/17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,28314,South,229.544,7
2843,CA-2017-135650,59555,3/23/17,3/27/17,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,143.728,2
2844,CA-2017-112865,17718,5/18/17,5/22/17,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,36.048,3
2845,US-2016-162852,1944,12/27/16,12/31/16,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,60098,Central,845.488,8
2846,CA-2017-138163,2859,11/17/17,11/20/17,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East,50.94,3
2847,CA-2017-152093,37335,9/10/17,9/15/17,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,762.594,3
2848,CA-2017-157854,37918,4/8/17,4/15/17,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,56.28,6
2849,CA-2017-157854,34584,4/8/17,4/15/17,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,2690.97,3
2850,CA-2016-123617,58154,11/28/16,12/3/16,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,32137,South,7.434,6
2851,US-2016-128293,45995,6/2/16,6/5/16,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,64.784,1
2852,CA-2017-107342,4247,12/17/17,12/22/17,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,28.16,4
2853,CA-2016-136371,20431,3/19/16,3/21/16,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,14.98,1
2854,CA-2016-136371,32805,3/19/16,3/21/16,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572,East,20.32,4
2855,CA-2017-137344,35984,8/20/17,8/20/17,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,2038,East,40.29,3
2856,CA-2017-169810,50377,7/25/17,7/31/17,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,20.23,7
2857,CA-2016-128594,16945,8/26/16,8/29/16,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,92037,West,1603.136,4
2858,CA-2016-154690,48961,8/15/16,8/17/16,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,225.296,2
2859,CA-2017-138975,24152,5/19/17,5/23/17,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,67.8,4
2860,CA-2017-138975,25035,5/19/17,5/23/17,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,377.97,3
2861,CA-2017-138975,15908,5/19/17,5/23/17,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,1628.82,9
2862,CA-2017-138975,37225,5/19/17,5/23/17,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,286.93,7
2863,CA-2017-106537,13953,8/12/17,8/17/17,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,20.736,4
2864,US-2017-103828,38856,8/13/17,8/13/17,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,31.44,3
2865,US-2017-103828,58976,8/13/17,8/13/17,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,83.79,7
2866,US-2017-103828,8098,8/13/17,8/13/17,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,59.52,3
2867,US-2017-103828,9683,8/13/17,8/13/17,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,31.92,4
2868,CA-2016-115588,16218,11/10/16,11/12/16,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,14.72,5
2869,CA-2016-115588,18363,11/10/16,11/12/16,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,43615,East,38.976,3
2870,CA-2017-143861,45993,6/12/17,6/19/17,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,33710,South,17.088,2
2871,CA-2014-148040,28172,3/22/14,3/26/14,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,74.352,3
2872,CA-2014-148040,39154,3/22/14,3/26/14,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,314.352,3
2873,CA-2017-135167,47629,6/15/17,6/20/17,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,90036,West,4.26,1
2874,CA-2017-137022,28917,11/16/17,11/22/17,Standard Class,SW-20275,Scott Williamson,Consumer,United States,San Diego,California,92105,West,811.28,8
2875,US-2017-102638,19915,12/29/17,12/31/17,First Class,MC-17845,Michael Chen,Consumer,United States,New York City,New York,10035,East,6.03,3
2876,US-2016-167339,31643,1/21/16,1/23/16,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,153.568,2
2877,US-2016-167339,41563,1/21/16,1/23/16,Second Class,TD-20995,Tamara Dahlen,Consumer,United States,San Diego,California,92037,West,1013.488,7
2878,CA-2016-152072,22833,1/15/16,1/19/16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,52.34,2
2879,CA-2016-152072,10272,1/15/16,1/19/16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,4.66,2
2880,CA-2016-152072,12185,1/15/16,1/19/16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Westfield,New Jersey,7090,East,254.97,3
2881,CA-2016-102932,36398,9/19/16,9/23/16,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,25.44,6
2882,CA-2016-102932,57195,9/19/16,9/23/16,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,7050,East,27.93,3
2883,CA-2014-165540,53882,2/21/14,2/25/14,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,60098,Central,8.85,5
2884,CA-2016-130799,59087,11/11/16,11/16/16,Second Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,6.96,4
2885,CA-2016-164483,3029,1/30/16,2/3/16,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,94122,West,17.456,2
2886,US-2016-159856,22540,10/18/16,10/22/16,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tempe,Arizona,85281,West,307.92,5
2887,CA-2017-102099,30850,12/18/17,12/19/17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,6.63,3
2888,CA-2017-102099,56660,12/18/17,12/19/17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,12.96,2
2889,CA-2017-102099,11284,12/18/17,12/19/17,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90008,West,32.4,5
2890,CA-2017-164049,28351,11/2/17,11/6/17,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,23.85,5
2891,CA-2014-142727,48159,4/29/14,5/1/14,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,51.96,2
2892,CA-2014-142727,3943,4/29/14,5/1/14,Second Class,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,17.94,3
2893,CA-2017-139913,19889,10/23/17,10/29/17,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,11.56,2
2894,CA-2017-139913,17232,10/23/17,10/29/17,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,26.4,5
2895,CA-2017-139913,46027,10/23/17,10/29/17,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,69.08,11
2896,CA-2017-139913,24183,10/23/17,10/29/17,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,35.88,3
2897,CA-2014-169033,28070,3/30/14,4/3/14,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Long Beach,New York,11561,East,49.65,5
2898,US-2016-164630,4188,1/4/16,1/9/16,Standard Class,EB-13975,Erica Bern,Corporate,United States,Charlotte,North Carolina,28205,South,959.968,4
2899,US-2015-114839,33196,4/26/15,4/30/15,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Houston,Texas,77036,Central,408.422,2
2900,CA-2015-166464,11067,9/12/15,9/17/15,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,479.984,2
2901,CA-2015-166464,16239,9/12/15,9/17/15,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,12.6,4
2902,CA-2017-124898,50877,9/11/17,9/15/17,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,184.66,7
2903,CA-2016-164035,18637,6/12/16,6/17/16,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,Central,23.12,5
2904,CA-2016-153577,17548,6/27/16,7/1/16,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,37.464,7
2905,CA-2016-153577,22730,6/27/16,7/1/16,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,60035,Central,539.658,3
2906,CA-2014-127586,10737,9/26/14,9/30/14,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,310.12,2
2907,CA-2017-121615,51956,11/3/17,11/9/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,8.56,2
2908,CA-2017-121615,36312,11/3/17,11/9/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,52.4,5
2909,CA-2017-121615,12670,11/3/17,11/9/17,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,14.94,3
2910,CA-2017-166415,38013,2/19/17,2/23/17,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98103,West,11.22,3
2911,CA-2015-118444,58475,11/5/15,11/9/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,33065,South,387.136,4
2912,CA-2014-113929,33404,6/16/14,6/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,41.4,5
2913,CA-2014-113929,8734,6/16/14,6/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,35,4
2914,CA-2014-113929,8947,6/16/14,6/21/14,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550,East,39.552,3
2915,CA-2015-134747,9095,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,135.72,3
2916,CA-2015-134747,19711,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,12.56,2
2917,CA-2015-134747,30037,10/12/15,10/17/15,Second Class,DL-12925,Daniel Lacy,Consumer,United States,Noblesville,Indiana,46060,Central,263.96,4
2918,CA-2017-155047,13055,8/27/17,8/30/17,First Class,SE-20110,Sanjit Engle,Consumer,United States,Dallas,Texas,75220,Central,5.952,1
2919,CA-2016-160129,12331,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,15.8,5
2920,CA-2016-160129,5646,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,14.368,2
2921,CA-2016-160129,31704,11/23/16,11/23/16,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,70.448,7
