id,city,customerid,date,lastname,name,orderid,productid,quantity,region,returnamount,returnquantity,returnstatus,sales,state,zip,user_id
1992,Philadelphia,12415,2/24/17,Brittain,Christy,111374,101991,4,East,0,0,0,4.956,PA,19134,6
1993,Springfield,17755,6/25/17,Ludwig,Max,133648,101992,6,West,0,0,0,71.04,OR,97477,6
1994,Springfield,17755,6/25/17,Ludwig,Max,135641,101993,2,West,0,0,0,5.344,OR,97477,6
1995,Springfield,17755,6/25/17,Ludwig,Max,135642,101994,3,West,0,0,0,11.304,OR,97477,6
1996,Houston,16030,12/2/17,Smith,Joy,147221,101995,5,Central,0,0,0,294.62,TX,77036,6
1997,Houston,16030,12/2/17,Smith,Joy,149217,101996,4,Central,0,0,0,8.752,TX,77036,6
1998,Chesapeake,18460,2/6/14,Ducich,Neil,131905,101997,4,South,0,0,0,15,VA,23320,6
1999,Chesapeake,18460,2/6/14,Ducich,Neil,133903,101998,1,South,0,0,0,161.61,VA,23320,6
2000,Chesapeake,18460,2/6/14,Ducich,Neil,133904,101999,5,South,0,0,0,144.95,VA,23320,6
2001,Pasadena,17215,4/11/17,Weiss,Luke,166128,102000,5,West,0,0,0,199.95,CA,91104,6
2002,Pasadena,17215,4/11/17,Weiss,Luke,168129,102001,7,West,0,0,0,41.86,CA,91104,6
2003,Louisville,15955,12/25/17,Wasserman,Joni,163510,102002,3,South,0,0,0,95.94,KY,40214,6
2004,Louisville,15955,12/25/17,Wasserman,Joni,165513,102003,5,South,0,0,0,304.45,KY,40214,6
2005,Lubbock,20050,4/11/17,CompanyA,Sample,143028,102004,3,Central,0,0,0,11.364,TX,79424,6
2006,Columbia,19630,12/31/14,Williams,Rob,111150,102005,7,Central,0,0,0,29.68,MO,65203,6
2007,Columbia,19630,12/31/14,Williams,Rob,113156,102006,7,Central,0,0,0,47.53,MO,65203,6
2008,Chicago,12190,8/3/17,Melton,Charlotte,165386,102007,2,Central,0,0,0,183.372,IL,60623,6
2009,Johnson City,15190,11/15/14,Frazer,Jamie,116407,102008,3,South,0,0,0,4.224,TN,37604,6
2010,Johnson City,15190,11/15/14,Frazer,Jamie,118416,102009,2,South,0,0,0,333.056,TN,37604,6
2011,Johnson City,15190,11/15/14,Frazer,Jamie,118417,102010,4,South,0,0,0,24.896,TN,37604,6
2012,Houston,20800,12/11/15,Calhoun,Stuart,155761,102011,2,Central,0,0,0,159.984,TX,77041,6
2013,Houston,20800,12/11/15,Calhoun,Stuart,157773,102012,3,Central,0,0,0,46.344,TX,77041,6
2014,Auburn,10705,9/18/16,McFarland,Anne,145905,102013,1,South,0,0,0,350.98,AL,36830,6
2015,Auburn,10705,9/18/16,McFarland,Anne,147919,102014,2,South,0,0,0,13.08,AL,36830,6
2016,Auburn,10705,9/18/16,McFarland,Anne,147920,102015,4,South,0,0,0,900.08,AL,36830,6
2017,San Bernardino,11260,3/19/15,Kampe,Berenike,113110,102016,2,West,0,0,0,17.568,CA,92404,6
2018,San Bernardino,11260,3/19/15,Kampe,Berenike,115127,102017,2,West,0,0,0,14.62,CA,92404,6
2019,San Bernardino,11260,3/19/15,Kampe,Berenike,115128,102018,4,West,0,0,0,33.36,CA,92404,6
2020,San Bernardino,11260,3/19/15,Kampe,Berenike,115129,102019,6,West,0,0,0,40.14,CA,92404,6
2021,Providence,19510,9/19/16,Huthwaite,Rick,168354,102020,9,East,0,0,0,1606.23,RI,2908,6
2022,Providence,19510,9/19/16,Huthwaite,Rick,170375,102021,3,East,0,0,0,17.04,RI,2908,6
2023,Providence,19510,9/19/16,Huthwaite,Rick,170376,102022,3,East,0,0,0,49.53,RI,2908,6
2024,Providence,19510,9/19/16,Huthwaite,Rick,170377,102023,4,East,0,0,0,872.32,RI,2908,6
2025,Fresno,14500,8/20/17,McClure,Gene,111241,102024,5,West,0,0,0,239.12,CA,93727,6
2026,Seattle,17275,3/13/15,Crier,Marc,114237,102025,2,West,0,0,0,141.96,WA,98103,6
2027,Lancaster,21685,9/8/16,Mitchum,Valerie,113516,102026,2,West,0,0,0,33.024,CA,93534,6
2028,Lancaster,21685,9/8/16,Mitchum,Valerie,115543,102027,4,West,0,0,0,67.136,CA,93534,6
2029,Leominster,14740,11/26/15,Phonely,Guy,117961,102028,3,East,0,0,0,14.73,MA,1453,6
2030,Leominster,14740,11/26/15,Phonely,Guy,119990,102029,5,East,0,0,0,104.9,MA,1453,6
2031,Leominster,14740,11/26/15,Phonely,Guy,119991,102030,4,East,0,0,0,61.04,MA,1453,6
2032,Leominster,14740,11/26/15,Phonely,Guy,119992,102031,3,East,0,0,0,10.95,MA,1453,6
2033,Fort Worth,14530,12/9/16,Bell,George,128923,102032,2,Central,0,0,0,9.392,TX,76106,6
2034,Fort Worth,14530,12/9/16,Bell,George,130956,102033,1,Central,0,0,0,9.328,TX,76106,6
2035,Rochester,11995,9/25/17,Triggs,Carol,162481,102034,2,Central,0,0,0,8.26,MN,55901,6
2036,Rochester,11995,9/25/17,Triggs,Carol,164516,102035,3,Central,0,0,0,269.97,MN,55901,6
2037,Bozeman,11905,1/23/15,Weiss,Carl,119214,102036,3,West,0,0,0,29.04,MT,59715,6
2038,Bozeman,11905,1/23/15,Weiss,Carl,121251,102037,2,West,0,0,0,14.62,MT,59715,6
2039,Peoria,20560,6/18/15,Norling,Skye,122287,102038,3,West,0,0,0,11.952,AZ,85345,6
2040,Peoria,20560,6/18/15,Norling,Skye,124326,102039,7,West,0,0,0,4.536,AZ,85345,6
2041,Peoria,20560,6/18/15,Norling,Skye,124327,102040,2,West,0,0,0,9.156,AZ,85345,6
2042,Peoria,20560,6/18/15,Norling,Skye,124328,102041,5,West,0,0,0,75.36,AZ,85345,6
2043,San Diego,13705,10/2/15,Braxton,Ed,104493,102042,6,West,0,0,0,57.504,CA,92105,6
2044,Lakewood,15220,11/18/17,Waco,Jane,158946,102043,7,East,0,0,0,38.864,OH,44107,6
2045,Houston,16585,8/17/14,Black,Ken,129168,102044,3,Central,0,0,0,15.552,TX,77095,6
2046,Perth Amboy,17590,7/17/16,Collister,Matt,131835,102045,2,East,0,0,0,162.64,NJ,8861,6
2047,Perth Amboy,17590,7/17/16,Collister,Matt,133881,102046,3,East,0,0,0,597,NJ,8861,6
2048,Perth Amboy,17590,7/17/16,Collister,Matt,133882,102047,1,East,0,0,0,55.48,NJ,8861,6
2049,Philadelphia,12595,7/11/15,Kelty,Clytie,142237,102048,7,East,0,0,0,289.8,PA,19134,6
2050,Philadelphia,12595,7/11/15,Kelty,Clytie,144286,102049,3,East,0,0,0,2.502,PA,19134,6
2051,Philadelphia,12595,7/11/15,Kelty,Clytie,144287,102050,4,East,0,0,0,6.48,PA,19134,6
2052,Philadelphia,12595,7/11/15,Kelty,Clytie,144288,102051,8,East,0,0,0,341.488,PA,19134,6
2053,Philadelphia,12595,7/11/15,Kelty,Clytie,144289,102052,5,East,0,0,0,11.12,PA,19134,6
2054,Philadelphia,12595,7/11/15,Kelty,Clytie,144290,102053,6,East,0,0,0,25.344,PA,19134,6
2055,Richmond,19480,12/1/16,Duston,Rick,136434,102054,3,Central,0,0,0,17.31,IN,47374,6
2056,Detroit,21130,12/22/17,Pippenger,Theone,120376,102055,5,Central,0,0,0,199.95,MI,48227,6
2057,Detroit,21130,12/22/17,Pippenger,Theone,122432,102056,7,Central,0,0,0,1586.69,MI,48227,6
2058,Detroit,21130,12/22/17,Pippenger,Theone,122433,102057,1,Central,0,0,0,84.99,MI,48227,6
2059,Detroit,21130,12/22/17,Pippenger,Theone,122434,102058,2,Central,0,0,0,411.8,MI,48227,6
2060,Los Angeles,14650,10/31/14,Guthrie,Greg,106439,102059,3,West,0,0,0,11.34,CA,90049,6
2061,Los Angeles,14650,10/31/14,Guthrie,Greg,108499,102060,5,West,0,0,0,80.3,CA,90049,6
2062,Los Angeles,14650,10/31/14,Guthrie,Greg,108500,102061,2,West,0,0,0,15.968,CA,90049,6
2063,Los Angeles,14650,10/31/14,Guthrie,Greg,108501,102062,13,West,0,0,0,64.74,CA,90049,6
2064,Los Angeles,14650,10/31/14,Guthrie,Greg,108502,102063,3,West,0,0,0,19.296,CA,90049,6
2065,Los Angeles,14650,10/31/14,Guthrie,Greg,108503,102064,4,West,0,0,0,405.64,CA,90049,6
2066,Los Angeles,14650,10/31/14,Guthrie,Greg,108504,102065,3,West,0,0,0,146.352,CA,90049,6
2067,Los Angeles,14650,10/31/14,Guthrie,Greg,108505,102066,9,West,0,0,0,251.91,CA,90049,6
2068,Los Angeles,14650,10/31/14,Guthrie,Greg,108506,102067,3,West,0,0,0,12.39,CA,90049,6
2069,Pomona,21910,4/13/15,Carroll,Zuschuss,133452,102068,4,West,0,0,0,199.96,CA,91767,6
2070,Pomona,21910,4/13/15,Carroll,Zuschuss,135521,102069,3,West,0,0,0,710.832,CA,91767,6
2071,Philadelphia,12610,7/21/16,Catlett,Corey,146521,102070,1,East,0,0,0,1.941,PA,19134,6
2072,Ontario,16525,11/20/17,Andreada,Kelly,110996,102071,5,West,0,0,0,283.92,CA,91761,6
2073,Seattle,20980,11/26/16,Chand,Tamara,129693,102072,2,West,0,0,0,7.312,WA,98105,6
2074,Brentwood,13270,11/7/17,Brumfield,Deborah,122504,102073,3,West,0,0,0,59.97,CA,94513,6
2075,Brentwood,13270,11/7/17,Brumfield,Deborah,124578,102074,7,West,0,0,0,761.544,CA,94513,6
2076,San Francisco,21325,12/1/14,Ritter,Toby,131051,102075,3,West,0,0,0,58.2,CA,94122,6
2077,Baltimore,11080,9/12/17,Folk,Bart,140676,102076,5,East,0,0,0,39.9,MD,21215,6
2078,Baltimore,11080,9/12/17,Folk,Bart,142753,102077,7,East,0,0,0,90.86,MD,21215,6
2079,Baltimore,11080,9/12/17,Folk,Bart,142754,102078,5,East,0,0,0,94.85,MD,21215,6
2080,Phoenix,17365,12/24/15,Schnelling,Maribeth,120103,102079,7,West,0,0,0,106.232,AZ,85023,6
2081,Phoenix,17365,12/24/15,Schnelling,Maribeth,122183,102080,2,West,0,0,0,111.984,AZ,85023,6
2082,Phoenix,17365,12/24/15,Schnelling,Maribeth,122184,102081,2,West,0,0,0,7.712,AZ,85023,6
2083,Los Angeles,12595,2/23/17,Kelty,Clytie,104647,102082,6,West,0,0,0,37.44,CA,90008,6
2084,Houston,13885,11/23/14,Ducich,Emily,110352,102083,2,Central,0,0,0,23.68,TX,77036,6
2085,New York City,15070,6/23/16,Maddox,Irene,140501,102084,4,East,0,0,0,122.12,NY,10009,6
2086,New York City,15070,6/23/16,Maddox,Irene,142586,102085,5,East,0,0,0,18.45,NY,10009,6
2087,New York City,15070,6/23/16,Maddox,Irene,142587,102086,5,East,0,0,0,324.9,NY,10009,6
2088,New York City,15070,6/23/16,Maddox,Irene,142588,102087,3,East,0,0,0,146.73,NY,10009,6
2089,New York City,15070,6/23/16,Maddox,Irene,142589,102088,2,East,0,0,0,3.96,NY,10009,6
2090,Rancho Cucamonga,17380,10/26/15,Yedwab,Maribeth,139290,102089,2,West,0,0,0,5.76,CA,91730,6
2091,Wilmington,17260,7/15/17,Morse,Magdelene,166142,102090,3,East,0,0,0,26.55,DE,19805,6
2092,Wilmington,17260,7/15/17,Morse,Magdelene,168233,102091,3,East,0,0,0,310.443,DE,19805,6
2093,Moorhead,17470,11/17/14,Packer,Mark,145926,102092,5,Central,0,0,0,479.9,MN,56560,6
2094,Farmington,10840,4/13/15,Witt,Anthony,149678,102093,1,West,0,0,0,12.88,NM,87401,6
2095,Wilmington,20065,11/25/15,Flanagan,Sandra,164357,102094,5,South,0,0,0,13.12,NC,28403,6
2096,Jackson,20710,5/15/16,Nguyen,Steve,146570,102095,8,South,0,0,0,511.84,MS,39212,6
2097,Jackson,20710,5/15/16,Nguyen,Steve,148666,102096,4,South,0,0,0,91.96,MS,39212,6
2098,Jackson,20710,5/15/16,Nguyen,Steve,148667,102097,3,South,0,0,0,8.34,MS,39212,6
2099,Portland,19900,9/7/17,Dartt,Ruben,124401,102098,3,West,0,0,0,37.68,OR,97206,6
2100,Portland,19900,9/7/17,Dartt,Ruben,126500,102099,7,West,0,0,0,279.944,OR,97206,6
2101,Denver,16480,3/10/14,Thornton,Kean,140116,102100,3,West,0,0,0,636.408,CO,80219,6
2102,Denver,16480,3/10/14,Thornton,Kean,142217,102101,4,West,0,0,0,83.168,CO,80219,6
2103,Tucson,10120,7/18/14,Hane,Adrian,123295,102102,4,West,0,0,0,259.136,AZ,85705,6
2104,New York City,11650,3/24/17,Moss,Brian,167101,102103,4,East,0,0,0,221.92,NY,10009,6
2105,New York City,11650,3/24/17,Moss,Brian,169205,102104,2,East,0,0,0,26,NY,10009,6
2106,Boynton Beach,11200,9/30/14,Wallace,Ben,167633,102105,3,South,0,0,0,15.552,FL,33437,6
2107,Mesquite,14965,9/26/14,Goldwyn,Henry,152723,102106,1,Central,0,0,0,0.876,TX,75150,6
2108,Redlands,20080,10/31/15,Glassco,Sandra,164882,102107,1,West,0,0,0,19.98,CA,92374,6
2109,Redlands,20080,10/31/15,Glassco,Sandra,166990,102108,3,West,0,0,0,398.352,CA,92374,6
2110,Redlands,20080,10/31/15,Glassco,Sandra,166991,102109,3,West,0,0,0,5.04,CA,92374,6
2111,Redlands,20080,10/31/15,Glassco,Sandra,166992,102110,5,West,0,0,0,17.45,CA,92374,6
2112,Redlands,20080,10/31/15,Glassco,Sandra,166993,102111,4,West,0,0,0,323.136,CA,92374,6
2113,Redlands,20080,10/31/15,Glassco,Sandra,166994,102112,3,West,0,0,0,29.7,CA,92374,6
2114,Redlands,20080,10/31/15,Glassco,Sandra,166995,102113,4,West,0,0,0,1295.84,CA,92374,6
2115,Redlands,20080,10/31/15,Glassco,Sandra,166996,102114,2,West,0,0,0,46.84,CA,92374,6
2116,Redlands,20080,10/31/15,Glassco,Sandra,166997,102115,1,West,0,0,0,425.833,CA,92374,6
2117,Rochester,19300,10/12/15,Kennedy,Ralph,159786,102116,1,East,0,0,0,209.67,NY,14609,6
2118,Stockton,20245,9/19/16,Wooten,Scot,130267,102117,7,West,0,0,0,159.88,CA,95207,6
2119,Seattle,19630,4/13/17,Williams,Rob,155460,102118,1,West,0,0,0,5.28,WA,98105,6
2120,Seattle,19630,4/13/17,Williams,Rob,157579,102119,5,West,0,0,0,895.92,WA,98105,6
2121,Ormond Beach,21085,1/7/17,Sissman,Thais,168690,102120,3,South,0,0,0,2.808,FL,32174,6
2122,Sunnyvale,15400,11/9/17,Braxton,Jennifer,158246,102121,3,West,0,0,0,215.976,CA,94086,6
2123,Lansing,14005,9/22/17,Hernandez,Erica,167381,102122,2,Central,0,0,0,241.96,MI,48911,6
2124,Lansing,14005,9/22/17,Hernandez,Erica,169504,102123,9,Central,0,0,0,27.72,MI,48911,6
2125,Philadelphia,14005,12/1/17,Hernandez,Erica,144862,102124,5,East,0,0,0,104.68,PA,19143,6
2126,Philadelphia,14005,12/1/17,Hernandez,Erica,146987,102125,7,East,0,0,0,62.958,PA,19143,6
2127,Philadelphia,11665,6/23/14,Stugart,Brian,126032,102126,3,East,0,0,0,86.376,PA,19143,6
2128,Philadelphia,16120,10/4/15,Kriz,Julie,134859,102127,3,East,0,0,0,64.944,PA,19134,6
2129,Philadelphia,16120,10/4/15,Kriz,Julie,136987,102128,4,East,0,0,0,20.736,PA,19134,6
2130,Dover,19345,5/20/14,Ferguson,Randy,114188,102129,4,East,0,0,0,33.28,NH,3820,6
2131,Dover,19345,5/20/14,Ferguson,Randy,116318,102130,9,East,0,0,0,38.52,NH,3820,6
2132,Dover,19345,5/20/14,Ferguson,Randy,116319,102131,7,East,0,0,0,139.86,NH,3820,6
2133,New York City,12865,11/20/15,Lawera,Dan,156524,102132,3,East,0,0,0,19.65,NY,10011,6
2134,Philadelphia,21850,11/30/15,Brown,William,122210,102133,3,East,0,0,0,152.991,PA,19134,6
2135,Philadelphia,21850,11/30/15,Brown,William,124344,102134,7,East,0,0,0,10.584,PA,19134,6
2136,Philadelphia,21850,11/30/15,Brown,William,124345,102135,4,East,0,0,0,94.92,PA,19134,6
2137,Grand Prairie,21625,12/31/15,Brown,Trudy,156377,102136,5,Central,0,0,0,14.76,TX,75051,6
2138,Grand Prairie,21625,12/31/15,Brown,Trudy,158514,102137,4,Central,0,0,0,3.656,TX,75051,6
2139,New York City,12415,11/16/17,Brittain,Christy,157896,102138,3,East,0,0,0,146.82,NY,10009,6
2140,Long Beach,14635,6/6/14,Thornton,Grant,159520,102139,9,East,0,0,0,149.544,NY,11561,6
2141,Long Beach,14635,6/6/14,Thornton,Grant,161660,102140,2,East,0,0,0,17.14,NY,11561,6
2142,Long Beach,14635,6/6/14,Thornton,Grant,161661,102141,3,East,0,0,0,991.764,NY,11561,6
2143,Philadelphia,13225,9/1/16,Katz,Dean,155481,102142,6,East,0,0,0,30.48,PA,19140,6
2144,Philadelphia,13225,9/1/16,Katz,Dean,157624,102143,2,East,0,0,0,23.988,PA,19140,6
2145,Philadelphia,13225,9/1/16,Katz,Dean,157625,102144,7,East,0,0,0,16.688,PA,19140,6
2146,York,21160,6/25/16,Swint,Theresa,152051,102145,3,East,0,0,0,422.058,PA,17403,6
2147,York,21160,6/25/16,Swint,Theresa,154197,102146,4,East,0,0,0,38.088,PA,17403,6
2148,York,21160,6/25/16,Swint,Theresa,154198,102147,6,East,0,0,0,254.352,PA,17403,6
2149,Concord,21850,12/12/14,Brown,William,141607,102148,1,West,0,0,0,43.31,CA,94521,6
2150,New York City,13435,3/31/17,Ordway,Denny,102771,102149,5,East,0,0,0,84.95,NY,10035,6
2151,College Station,10870,11/19/17,Ferguson,Art,139969,102150,3,Central,0,0,0,233.058,TX,77840,6
2152,Saint Louis,19435,11/24/14,Bierner,Richard,167360,102151,7,Central,0,0,0,111.79,MO,63116,6
2153,Quincy,10540,11/22/15,Reiter,Andy,123505,102152,3,East,0,0,0,14.94,MA,2169,6
2154,New York City,12880,7/14/16,Reichenbach,Dan,117282,102153,2,East,0,0,0,14.16,NY,10009,6
2155,Dallas,11170,4/30/16,Ferrer,Ben,122614,102154,3,Central,0,0,0,22.608,TX,75081,6
2156,Los Angeles,16735,7/25/16,Blacks,Larry,111115,102155,6,West,0,0,0,21.48,CA,90032,6
2157,Minneapolis,13465,6/22/14,Vittorini,Dianna,124646,102156,3,Central,0,0,0,501.81,MN,55407,6
2158,Minneapolis,13465,6/22/14,Vittorini,Dianna,126803,102157,3,Central,0,0,0,161.94,MN,55407,6
2159,Deltona,18490,10/21/17,Knudson,Neil,148166,102158,4,South,0,0,0,17.856,FL,32725,6
2160,Chicago,11950,9/3/16,Soltero,Carlos,159737,102159,3,Central,0,0,0,8.808,IL,60610,6
2161,Cincinnati,17155,5/14/16,Haushalter,Logan,141019,102160,1,East,0,0,0,79.384,OH,45231,6
2162,Oakland,13480,1/7/16,Wilson,Dianna,101938,102161,1,West,0,0,0,34.58,CA,94601,6
2163,Manteca,16285,3/13/17,Ferguson,Karen,166296,102162,3,West,0,0,0,314.55,CA,95336,6
2164,Laredo,14920,10/13/16,Andreada,Helen,154018,102163,3,Central,0,0,0,191.976,TX,78041,6
2165,Laredo,14920,10/13/16,Andreada,Helen,156182,102164,2,Central,0,0,0,8.288,TX,78041,6
2166,Laredo,14920,10/13/16,Andreada,Helen,156183,102165,5,Central,0,0,0,139.92,TX,78041,6
2167,Laredo,14920,10/13/16,Andreada,Helen,156184,102166,1,Central,0,0,0,15.872,TX,78041,6
2168,Laredo,14920,10/13/16,Andreada,Helen,156185,102167,7,Central,0,0,0,6.286,TX,78041,6
2169,Kent,15820,1/27/17,Huston,John,120038,102168,3,East,0,0,0,14.016,OH,44240,6
2170,Kent,15820,1/27/17,Huston,John,120039,102169,3,East,0,0,0,71.976,OH,44240,6
2171,Kent,15820,1/27/17,Huston,John,120040,102170,3,East,0,0,0,107.982,OH,44240,6
2172,San Angelo,16930,11/19/17,Cazamias,Linda,137491,102171,2,Central,0,0,0,305.312,TX,76903,6
2173,San Francisco,15100,8/1/14,Liston,Ivan,152296,102172,3,West,0,0,0,19.752,CA,94122,6
2174,Houston,16975,7/30/16,Shagiari,Lindsay,112025,102173,3,Central,0,0,0,9.264,TX,77070,6
2175,Houston,12610,7/30/15,Catlett,Corey,132507,102174,4,Central,0,0,0,61.792,TX,77041,6
2176,Salt Lake City,18805,10/15/16,Bzostek,Patrick,125738,102175,2,West,0,0,0,45.68,UT,84106,6
2177,Salt Lake City,18805,10/15/16,Bzostek,Patrick,127914,102176,9,West,0,0,0,60.12,UT,84106,6
2178,Salt Lake City,18805,10/15/16,Bzostek,Patrick,127915,102177,5,West,0,0,0,41.72,UT,84106,6
2179,Salt Lake City,18805,10/15/16,Bzostek,Patrick,127916,102178,8,West,0,0,0,71.6,UT,84106,6
2180,New York City,12010,5/7/16,Jumper,Caroline,128818,102179,7,East,0,0,0,85.232,NY,10009,6
2181,New York City,12010,5/7/16,Jumper,Caroline,130998,102180,3,East,0,0,0,44.4,NY,10009,6
2182,New York City,12010,5/7/16,Jumper,Caroline,130999,102181,4,East,0,0,0,442.764,NY,10009,6
2183,New York City,12010,5/7/16,Jumper,Caroline,131000,102182,5,East,0,0,0,3999.95,NY,10009,6
2184,New York City,12010,5/7/16,Jumper,Caroline,131001,102183,5,East,0,0,0,199.95,NY,10009,6
2185,New York City,12010,5/7/16,Jumper,Caroline,131002,102184,8,East,0,0,0,63.68,NY,10009,6
2186,Salinas,14890,8/1/17,Kirkland,Heather,124576,102185,2,West,0,0,0,54.896,CA,93905,6
2187,Huntsville,19600,7/14/16,Haberlin,Rob,101378,102186,2,South,0,0,0,29,AL,35810,6
2188,Columbus,15100,8/10/17,Liston,Ivan,143063,102187,6,Central,0,0,0,70.08,IN,47201,6
2189,Columbus,15100,8/10/17,Liston,Ivan,145251,102188,2,Central,0,0,0,121.3,IN,47201,6
2190,Columbus,15100,8/10/17,Liston,Ivan,145252,102189,9,Central,0,0,0,1454.49,IN,47201,6
2191,Los Angeles,10240,6/25/16,Shonely,Alan,118913,102190,3,West,0,0,0,60.81,CA,90049,6
2192,Seattle,10915,12/10/16,Prichep,Arthur,128412,102191,3,West,0,0,0,153.552,WA,98105,6
2193,Seattle,10915,12/10/16,Prichep,Arthur,130604,102192,3,West,0,0,0,65.34,WA,98105,6
2194,Seattle,10915,12/10/16,Prichep,Arthur,130605,102193,4,West,0,0,0,123.92,WA,98105,6
2195,Seattle,10915,12/10/16,Prichep,Arthur,130606,102194,3,West,0,0,0,35.1,WA,98105,6
2196,Seattle,10915,12/10/16,Prichep,Arthur,130607,102195,5,West,0,0,0,44.75,WA,98105,6
2197,Knoxville,10390,12/1/16,Goldenen,Allen,136483,102196,2,South,0,0,0,4.704,TN,37918,6
2198,Montgomery,11080,11/28/14,Folk,Bart,163013,102197,3,South,0,0,0,14.67,AL,36116,6
2199,Philadelphia,12205,3/28/15,Kastensmidt,Chloris,135363,102198,3,East,0,0,0,15.552,PA,19120,6
2200,Philadelphia,12205,3/28/15,Kastensmidt,Chloris,137562,102199,1,East,0,0,0,5.232,PA,19120,6
2201,Little Rock,17110,6/1/14,Thompson,Liz,165659,102200,6,South,0,0,0,22.2,AR,72209,6
2202,Little Rock,17110,6/1/14,Thompson,Liz,167860,102201,7,South,0,0,0,881.93,AR,72209,6
2203,Seattle,11305,9/6/15,Thompson,Beth,138002,102202,2,West,0,0,0,6.096,WA,98103,6
2204,Seattle,11305,9/6/15,Thompson,Beth,140205,102203,3,West,0,0,0,191.82,WA,98103,6
2205,Lancaster,20725,6/29/15,Cartwright,Steven,128860,102204,1,East,0,0,0,20.104,PA,17602,6
2206,Bristol,12040,9/10/16,Glotzbach,Catherine,164350,102205,3,South,0,0,0,67.56,TN,37620,6
2207,Aurora,10930,7/14/14,Wiediger,Arthur,103905,102206,7,Central,0,0,0,29.932,IL,60505,6
2208,Aurora,10930,7/14/14,Wiediger,Arthur,106112,102207,4,Central,0,0,0,38.272,IL,60505,6
2209,New York City,19705,8/22/15,Barcio,Roger,129854,102208,4,East,0,0,0,16.52,NY,10009,6
2210,Fairfield,17410,11/14/14,LaWare,Maris,125556,102209,7,East,0,0,0,832.93,CT,6824,6
2211,Fairfield,17410,11/14/14,LaWare,Maris,127766,102210,10,East,0,0,0,43.8,CT,6824,6
2212,Lincoln Park,21745,11/27/16,Brennan,Victoria,162313,102211,6,Central,0,0,0,167.292,MI,48146,6
2213,New York City,20275,11/21/17,Williamson,Scott,107874,102212,1,East,0,0,0,27.42,NY,10035,6
2214,San Jose,18505,10/1/17,Schneider,Neola,129378,102213,1,West,0,0,0,1.44,CA,95123,6
2215,San Jose,18505,10/1/17,Schneider,Neola,131592,102214,13,West,0,0,0,61.776,CA,95123,6
2216,San Jose,18505,10/1/17,Schneider,Neola,131593,102215,2,West,0,0,0,241.96,CA,95123,6
2217,San Jose,18505,10/1/17,Schneider,Neola,131594,102216,4,West,0,0,0,108.608,CA,95123,6
2218,Jacksonville,13555,9/20/14,Badders,Dorothy,151953,102217,2,South,0,0,0,2.816,FL,32216,6
2219,San Francisco,17620,7/28/17,Hagelstein,Matt,130841,102218,4,West,0,0,0,9.984,CA,94110,6
2220,San Francisco,17620,7/28/17,Hagelstein,Matt,133060,102219,1,West,0,0,0,14.98,CA,94110,6
2221,San Francisco,17620,7/28/17,Hagelstein,Matt,133061,102220,4,West,0,0,0,1145.6,CA,94110,6
2222,Marion,13375,12/6/15,Kane,Dennis,131884,102221,2,East,0,0,0,485.94,OH,43302,6
2223,Marion,13375,12/6/15,Kane,Dennis,134106,102222,8,East,0,0,0,37.376,OH,43302,6
2224,Marion,13375,12/6/15,Kane,Dennis,134107,102223,1,East,0,0,0,70.686,OH,43302,6
2225,Philadelphia,14035,7/31/17,Ashbrook,Erin,121909,102224,3,East,0,0,0,54.816,PA,19134,6
2226,Littleton,11440,3/19/16,Trafton,Bobby,106383,102225,1,West,0,0,0,72.294,CO,80122,6
2227,Austin,16780,7/29/17,Armstrong,Laura,130771,102226,2,Central,0,0,0,2.896,TX,78745,6
2228,Austin,16780,7/29/17,Armstrong,Laura,132998,102227,1,Central,0,0,0,124.792,TX,78745,6
2229,New York City,14680,10/1/16,Matthias,Greg,139157,102228,1,East,0,0,0,330.588,NY,10024,6
2230,San Francisco,10315,3/31/14,Avila,Alex,128055,102229,2,West,0,0,0,673.568,CA,94122,6
2231,San Francisco,10315,3/31/14,Avila,Alex,130285,102230,2,West,0,0,0,52.98,CA,94122,6
2232,La Porte,13405,6/26/17,Blanton,Denny,157091,102231,5,Central,0,0,0,526.45,IN,46350,6
2233,Chicago,15820,7/9/17,Huston,John,132122,102232,5,Central,0,0,0,228.92,IL,60610,6
2234,Portland,13630,12/14/15,Jacobs,Doug,123232,102233,4,West,0,0,0,319.968,OR,97206,6
2235,Burlington,19255,12/5/17,Jones,Quincy,104066,102234,7,East,0,0,0,205.03,VT,5408,6
2236,Indianapolis,11995,9/15/15,Triggs,Carol,145849,102235,2,Central,0,0,0,190.86,IN,46203,6
2237,Indianapolis,11995,9/15/15,Triggs,Carol,148085,102236,8,Central,0,0,0,24.32,IN,46203,6
2238,Provo,19510,7/15/16,Huthwaite,Rick,122322,102237,5,West,0,0,0,44.4,UT,84604,6
2239,Chicago,20125,4/20/17,Jacobs,Sanjit,166849,102238,2,Central,0,0,0,44.4,IL,60610,6
2240,Los Angeles,21310,11/15/16,Gnade,Toby,146633,102239,1,West,0,0,0,1016.792,CA,90049,6
2241,Los Angeles,21310,11/15/16,Gnade,Toby,148873,102240,7,West,0,0,0,38.136,CA,90049,6
